order_id,customer_id,order_date,discount_amount,shipping_amount,order_status,payment_type
1480,122,2025-01-19,0.00,4.99,Completed,Cash
1481,71,2023-08-22,0.00,14.99,Completed,Cash
1482,24,2024-12-21,0.00,8.99,Completed,Bank Transfer
1483,61,2024-04-10,0.08,8.99,Completed,Cash
1484,137,2023-08-01,0.00,6.99,Completed,Bank Transfer
1485,7,2025-01-31,0.00,14.99,Completed,Bank Transfer
1486,77,2025-11-20,0.00,4.99,Completed,Bank Transfer
1487,138,2025-08-20,0.00,8.99,Completed,Card
1488,8,2025-04-12,0.00,4.99,Completed,Cash
1489,11,2024-06-07,0.00,14.99,Completed,PayPal
1490,82,2024-05-30,0.08,6.99,Completed,Bank Transfer
1491,27,2023-11-27,0.13,6.99,Completed,Card
1492,149,2023-02-13,0.00,4.99,Completed,Card
1493,140,2023-11-14,0.06,6.99,Completed,Card
1494,5,2024-09-14,0.00,6.99,Completed,Cash
1495,103,2026-02-14,0.00,4.99,Completed,Bank Transfer
1496,32,2023-03-29,0.12,4.99,Completed,Card
1497,65,2025-12-15,0.00,8.99,Completed,Cash
1498,82,2023-07-16,0.00,4.99,Completed,Card
1499,118,2024-03-19,0.11,8.99,Completed,Bank Transfer
1500,142,2025-12-28,0.00,14.99,Completed,Cash
1501,126,2025-01-14,0.11,6.99,Completed,PayPal
1502,103,2023-02-13,0.00,6.99,Completed,Bank Transfer
1503,132,2025-06-26,0.00,4.99,Completed,Card
1504,74,2025-05-14,0.00,8.99,Completed,Cash
1505,112,2024-02-07,0.00,6.99,Completed,Bank Transfer
1506,151,2023-09-14,0.00,14.99,Completed,Bank Transfer
1507,156,2024-08-19,0.15,14.99,Completed,Card
1508,80,2025-09-18,0.10,4.99,Completed,Cash
1509,20,2024-11-05,0.00,4.99,Completed,PayPal
1510,73,2023-01-03,0.00,6.99,Completed,PayPal
1511,102,2025-11-30,0.14,6.99,Completed,Bank Transfer
1512,95,2023-07-24,0.00,4.99,Completed,Cash
1513,78,2023-08-27,0.00,6.99,Completed,Card
1514,118,2023-03-11,0.00,6.99,Completed,Card
1515,121,2024-11-05,0.00,8.99,Completed,PayPal
1516,105,2024-08-30,0.00,14.99,Completed,Cash
1517,11,2023-12-14,0.00,8.99,Completed,Card
1518,6,2025-01-02,0.00,6.99,Completed,Card
1519,28,2024-08-18,0.00,14.99,Completed,PayPal
1520,155,2025-08-11,0.00,14.99,Completed,Cash
1521,52,2024-07-24,0.00,4.99,Completed,Card
1522,70,2024-12-10,0.06,4.99,Completed,Cash
1523,3,2023-10-24,0.00,6.99,Completed,PayPal
1524,71,2024-07-19,0.00,4.99,Completed,Bank Transfer
1525,35,2025-03-04,0.15,6.99,Completed,Cash
1526,160,2023-06-09,0.08,6.99,Completed,Bank Transfer
1527,134,2025-07-04,0.00,4.99,Completed,Card
1528,100,2024-05-22,0.00,6.99,Completed,Card
1529,135,2024-05-05,0.00,14.99,Completed,PayPal
1530,7,2024-10-17,0.14,8.99,Completed,PayPal
1531,157,2025-05-19,0.06,8.99,Completed,Cash
1532,140,2023-04-13,0.06,8.99,Completed,Cash
1533,68,2023-07-30,0.00,14.99,Completed,Bank Transfer
1534,141,2025-08-26,0.00,6.99,Completed,PayPal
1535,46,2025-07-18,0.00,6.99,Completed,Bank Transfer
1536,150,2026-02-03,0.00,8.99,Completed,Cash
1537,17,2025-04-15,0.00,6.99,Completed,Card
1538,61,2024-07-21,0.00,4.99,Completed,Card
1539,147,2023-07-18,0.00,4.99,Completed,PayPal
1540,76,2024-06-29,0.09,4.99,Completed,Cash
1541,64,2025-12-03,0.00,6.99,Completed,Card
1542,158,2024-11-23,0.00,8.99,Completed,Bank Transfer
1543,22,2023-11-29,0.00,6.99,Completed,PayPal
1544,32,2023-01-13,0.00,6.99,Completed,Card
1545,33,2023-11-18,0.06,6.99,Completed,Cash
1546,58,2025-12-27,0.00,6.99,Completed,Cash
1547,77,2023-09-15,0.13,4.99,Completed,Card
1548,126,2025-07-15,0.00,4.99,Completed,Card
1549,156,2023-05-14,0.00,4.99,Completed,PayPal
1550,80,2025-03-27,0.00,6.99,Completed,Card
1551,68,2026-02-10,0.00,6.99,Completed,Bank Transfer
1552,126,2025-10-08,0.00,8.99,Completed,Cash
1553,43,2024-08-13,0.08,4.99,Completed,Card
1554,25,2023-11-29,0.05,6.99,Completed,Card
1555,162,2024-08-20,0.00,6.99,Completed,PayPal
1556,94,2023-03-04,0.00,8.99,Completed,Card
1557,33,2024-06-30,0.09,8.99,Completed,Cash
1558,6,2025-08-28,0.00,14.99,Completed,Cash
1559,94,2024-04-29,0.00,8.99,Completed,Bank Transfer
1560,30,2024-10-16,0.00,8.99,Completed,Bank Transfer
1561,116,2023-09-13,0.07,4.99,Completed,Bank Transfer
1562,50,2025-05-24,0.06,8.99,Completed,Cash
1563,98,2026-02-08,0.00,8.99,Completed,PayPal
1564,48,2024-12-26,0.00,6.99,Completed,Cash
1565,151,2023-11-03,0.00,14.99,Completed,Card
1566,87,2024-06-09,0.00,14.99,Completed,Bank Transfer
1567,103,2024-05-02,0.00,14.99,Completed,Card
1568,124,2023-07-06,0.00,4.99,Completed,Card
1569,109,2025-02-05,0.00,8.99,Completed,PayPal
1570,143,2024-02-03,0.00,6.99,Completed,PayPal
1571,156,2026-01-10,0.12,8.99,Completed,Card
1572,36,2023-04-07,0.11,8.99,Completed,Bank Transfer
1573,49,2024-10-15,0.14,14.99,Completed,Cash
1574,121,2024-02-12,0.00,8.99,Completed,Cash
1575,68,2025-04-16,0.00,8.99,Completed,PayPal
1576,78,2025-06-08,0.00,14.99,Completed,Bank Transfer
1577,62,2024-12-17,0.15,14.99,Completed,PayPal
1578,41,2024-07-17,0.00,4.99,Completed,Card
1579,16,2024-03-14,0.00,14.99,Completed,PayPal
1580,125,2025-05-19,0.00,4.99,Completed,Bank Transfer
1581,4,2024-12-21,0.00,6.99,Completed,Bank Transfer
1582,144,2026-02-10,0.00,6.99,Completed,Card
1583,84,2023-07-15,0.00,4.99,Completed,Card
1584,80,2023-07-01,0.00,4.99,Completed,PayPal
1585,66,2024-04-12,0.14,14.99,Completed,PayPal
1586,70,2024-03-24,0.00,4.99,Completed,PayPal
1587,38,2026-01-13,0.00,8.99,Completed,Bank Transfer
1588,130,2023-06-23,0.00,6.99,Completed,Cash
1589,161,2025-09-14,0.00,14.99,Completed,Bank Transfer
1590,70,2024-10-05,0.00,14.99,Completed,Bank Transfer
1591,122,2023-05-12,0.00,4.99,Completed,Cash
1592,88,2025-12-16,0.00,8.99,Completed,Cash
1593,91,2024-08-17,0.14,4.99,Completed,Card
1594,10,2025-01-11,0.00,6.99,Completed,Card
1595,40,2024-11-10,0.00,6.99,Completed,Bank Transfer
1596,121,2025-10-30,0.00,8.99,Completed,Card
1597,118,2024-03-05,0.00,6.99,Completed,Cash
1598,45,2023-03-15,0.00,6.99,Completed,Card
1599,90,2024-06-12,0.00,14.99,Completed,Bank Transfer
1600,66,2023-08-24,0.09,8.99,Completed,Card
1601,109,2025-11-24,0.00,4.99,Completed,Card
1602,121,2024-11-22,0.15,8.99,Completed,Cash
1603,44,2025-12-29,0.13,4.99,Completed,PayPal
1604,31,2023-12-08,0.12,8.99,Completed,Card
1605,101,2025-07-07,0.00,6.99,Completed,Bank Transfer
1606,117,2025-10-27,0.00,14.99,Completed,PayPal
1607,155,2023-08-03,0.00,14.99,Completed,PayPal
1608,27,2025-04-05,0.00,6.99,Completed,Card
1609,135,2025-05-29,0.00,6.99,Completed,PayPal
1610,115,2026-01-24,0.13,8.99,Completed,Card
1611,75,2026-02-04,0.00,8.99,Completed,Bank Transfer
1612,135,2025-09-14,0.09,8.99,Completed,Cash
1613,95,2025-01-27,0.00,8.99,Completed,PayPal
1614,101,2025-12-11,0.07,14.99,Completed,Card
1615,1,2025-09-21,0.00,14.99,Completed,PayPal
1616,128,2025-07-10,0.00,14.99,Completed,Bank Transfer
1617,64,2023-06-04,0.00,4.99,Completed,Card
1618,121,2025-02-18,0.00,8.99,Completed,Cash
1619,10,2024-08-28,0.00,8.99,Completed,Bank Transfer
1620,94,2023-07-25,0.00,4.99,Completed,Bank Transfer
1621,8,2026-01-12,0.00,6.99,Completed,Card
1622,108,2025-04-19,0.00,4.99,Completed,Cash
1623,117,2024-05-24,0.00,14.99,Completed,PayPal
1624,145,2025-09-02,0.00,4.99,Completed,Card
1625,99,2024-02-29,0.00,14.99,Completed,Bank Transfer
1626,45,2025-09-05,0.00,8.99,Completed,Cash
1627,96,2025-01-05,0.00,4.99,Completed,Cash
1628,137,2025-10-07,0.11,6.99,Completed,Card
1629,41,2023-03-02,0.00,6.99,Completed,Cash
1630,32,2024-09-15,0.00,14.99,Completed,Cash
1631,135,2023-08-06,0.00,8.99,Completed,Bank Transfer
1632,130,2023-06-06,0.00,14.99,Completed,Card
1633,81,2023-09-13,0.00,6.99,Completed,Card
1634,78,2023-01-10,0.00,14.99,Completed,Card
1635,35,2023-01-21,0.00,4.99,Completed,Cash
1636,106,2026-02-16,0.00,4.99,Completed,Card
1637,1,2024-01-24,0.00,6.99,Completed,PayPal
1638,27,2025-12-12,0.00,4.99,Completed,Bank Transfer
1639,11,2025-05-04,0.00,6.99,Completed,Card
1640,119,2023-08-20,0.10,14.99,Completed,Cash
1641,147,2024-06-04,0.00,6.99,Completed,Card
1642,113,2023-01-19,0.14,8.99,Completed,Cash
1643,84,2023-04-14,0.07,6.99,Completed,Cash
1644,23,2023-09-13,0.00,14.99,Completed,Card
1645,125,2025-03-10,0.00,8.99,Completed,Card
1646,159,2025-09-18,0.00,4.99,Completed,Bank Transfer
1647,38,2023-10-12,0.00,14.99,Completed,Card
1648,103,2025-10-13,0.00,14.99,Completed,Card
1649,139,2025-10-02,0.09,6.99,Completed,Bank Transfer
1650,92,2025-12-24,0.00,6.99,Completed,PayPal
1651,98,2024-06-30,0.00,6.99,Completed,Card
1652,11,2024-11-18,0.06,6.99,Completed,Bank Transfer
1653,24,2025-05-17,0.00,6.99,Completed,Bank Transfer
1654,122,2024-06-28,0.00,4.99,Completed,Cash
1655,142,2026-01-11,0.00,14.99,Completed,Cash
1656,77,2024-10-11,0.00,6.99,Completed,Cash
1657,106,2024-01-07,0.00,6.99,Completed,PayPal
1658,8,2024-05-21,0.00,14.99,Completed,PayPal
1659,91,2025-04-05,0.08,14.99,Completed,PayPal
1660,154,2023-06-21,0.06,8.99,Completed,Cash
1661,142,2023-05-10,0.09,4.99,Completed,Card
1662,159,2025-09-29,0.00,6.99,Completed,Bank Transfer
1663,157,2023-12-17,0.00,4.99,Completed,Card
1664,73,2024-10-24,0.00,14.99,Completed,Bank Transfer
1665,37,2023-06-15,0.00,14.99,Completed,PayPal
1666,59,2024-11-11,0.11,6.99,Completed,Bank Transfer
1667,150,2024-12-10,0.00,8.99,Completed,PayPal
1668,96,2024-02-25,0.00,4.99,Completed,Cash
1669,162,2024-10-18,0.11,6.99,Completed,Bank Transfer
1670,153,2024-04-13,0.00,14.99,Completed,Cash
1671,159,2024-04-20,0.00,6.99,Completed,PayPal
1672,59,2024-12-19,0.00,6.99,Completed,Cash
1673,145,2024-04-01,0.00,6.99,Completed,Bank Transfer
1674,23,2023-07-21,0.00,14.99,Completed,Cash
1675,13,2026-01-06,0.00,14.99,Completed,PayPal
1676,54,2025-12-21,0.13,8.99,Completed,Bank Transfer
1677,75,2025-03-01,0.00,4.99,Completed,Bank Transfer
1678,138,2024-10-12,0.00,8.99,Completed,Cash
1679,26,2024-09-03,0.00,6.99,Completed,Card
1680,24,2025-03-03,0.14,8.99,Completed,Card
1681,95,2025-06-20,0.00,6.99,Completed,PayPal
1682,59,2023-12-09,0.00,4.99,Completed,Cash
1683,161,2023-08-25,0.00,8.99,Completed,Card
1684,62,2025-04-10,0.00,4.99,Completed,Card
1685,93,2024-01-16,0.12,6.99,Completed,Cash
1686,151,2023-08-18,0.00,6.99,Completed,PayPal
1687,3,2023-02-08,0.00,8.99,Completed,Card
1688,56,2023-07-29,0.14,14.99,Completed,PayPal
1689,3,2024-09-14,0.00,8.99,Completed,Cash
1690,146,2024-01-31,0.00,4.99,Completed,Cash
1691,37,2023-11-02,0.00,6.99,Completed,Cash
1692,33,2023-03-08,0.00,6.99,Completed,Cash
1693,47,2023-05-19,0.08,6.99,Completed,Bank Transfer
1694,137,2025-11-04,0.06,14.99,Completed,PayPal
1695,116,2025-02-25,0.00,6.99,Completed,PayPal
1696,46,2024-08-16,0.06,6.99,Completed,PayPal
1697,59,2024-12-31,0.00,8.99,Completed,Cash
1698,26,2025-06-09,0.00,8.99,Completed,PayPal
1699,140,2023-07-25,0.00,14.99,Completed,Bank Transfer
1700,97,2023-12-10,0.11,14.99,Completed,Card
1701,42,2023-07-16,0.00,14.99,Completed,Card
1702,67,2024-04-07,0.12,14.99,Completed,Bank Transfer
1703,132,2023-08-15,0.00,4.99,Completed,Card
1704,123,2025-02-25,0.00,8.99,Completed,Bank Transfer
1705,89,2023-01-09,0.00,14.99,Completed,PayPal
1706,12,2024-11-16,0.05,8.99,Completed,PayPal
1707,53,2024-07-12,0.00,14.99,Completed,PayPal
1708,133,2023-07-09,0.00,6.99,Completed,PayPal
1709,152,2025-11-24,0.06,6.99,Completed,Bank Transfer
1710,27,2025-08-27,0.05,14.99,Completed,PayPal
1711,64,2023-02-10,0.00,14.99,Completed,PayPal
1712,24,2026-02-06,0.00,6.99,Completed,PayPal
1713,22,2024-12-31,0.14,6.99,Completed,Bank Transfer
1714,29,2024-04-06,0.00,4.99,Completed,Cash
1715,99,2025-05-25,0.11,4.99,Completed,Bank Transfer
1716,45,2024-08-28,0.09,8.99,Completed,PayPal
1717,126,2025-06-19,0.00,8.99,Completed,Bank Transfer
1718,160,2023-08-09,0.09,4.99,Completed,Card
1719,38,2025-11-20,0.11,6.99,Completed,Card
1720,134,2024-08-11,0.00,14.99,Completed,Bank Transfer
1721,8,2024-09-08,0.00,4.99,Completed,PayPal
1722,102,2024-08-25,0.06,4.99,Completed,PayPal
1723,66,2023-12-22,0.00,8.99,Completed,Cash
1724,35,2025-03-26,0.09,4.99,Completed,Cash
1725,85,2024-10-04,0.00,6.99,Completed,Cash
1726,48,2024-12-03,0.00,14.99,Completed,Cash
1727,96,2023-04-20,0.00,4.99,Completed,Bank Transfer
1728,12,2024-09-29,0.00,4.99,Completed,PayPal
1729,1,2023-05-29,0.00,14.99,Completed,Bank Transfer
1730,32,2023-12-19,0.13,4.99,Completed,Bank Transfer
1731,9,2025-07-02,0.11,8.99,Completed,Card
1732,62,2023-07-22,0.07,8.99,Completed,Bank Transfer
1733,42,2025-03-12,0.10,4.99,Completed,PayPal
1734,48,2025-05-16,0.06,14.99,Completed,Bank Transfer
1735,21,2025-08-20,0.10,4.99,Completed,Bank Transfer
1736,152,2023-09-13,0.00,14.99,Completed,Card
1737,27,2024-07-14,0.07,6.99,Completed,Card
1738,31,2025-07-12,0.00,14.99,Completed,PayPal
1739,95,2023-06-26,0.00,8.99,Completed,Card
1740,24,2023-02-21,0.13,14.99,Completed,Cash
1741,142,2023-01-29,0.00,6.99,Completed,PayPal
1742,133,2023-09-28,0.14,6.99,Completed,Card
1743,15,2024-03-13,0.00,14.99,Completed,Bank Transfer
1744,162,2023-02-11,0.00,14.99,Completed,PayPal
1745,141,2023-11-13,0.06,14.99,Completed,PayPal
1746,150,2026-01-26,0.00,8.99,Completed,Cash
1747,151,2025-06-22,0.00,6.99,Completed,Bank Transfer
1748,127,2023-07-30,0.00,6.99,Completed,PayPal
1749,114,2024-03-05,0.12,4.99,Completed,Bank Transfer
1750,70,2025-06-21,0.00,14.99,Completed,Bank Transfer
1751,60,2023-02-20,0.00,6.99,Completed,Bank Transfer
1752,90,2025-06-17,0.00,14.99,Completed,PayPal
1753,35,2024-04-06,0.00,8.99,Completed,Bank Transfer
1754,11,2024-03-11,0.00,6.99,Completed,PayPal
1755,20,2025-04-04,0.00,14.99,Completed,Bank Transfer
1756,134,2024-04-05,0.00,6.99,Completed,Cash
1757,121,2024-11-11,0.13,8.99,Completed,Cash
1758,112,2023-12-23,0.00,6.99,Completed,PayPal
1759,55,2024-08-12,0.00,4.99,Completed,Cash
1760,4,2023-07-07,0.07,14.99,Completed,PayPal
1761,131,2026-01-26,0.00,6.99,Completed,Cash
1762,106,2023-10-17,0.00,14.99,Completed,Bank Transfer
1763,99,2023-03-14,0.00,6.99,Completed,Bank Transfer
1764,94,2023-10-30,0.00,4.99,Completed,PayPal
1765,28,2025-07-24,0.00,6.99,Completed,PayPal
1766,97,2026-01-18,0.00,6.99,Completed,Cash
1767,88,2025-10-05,0.06,6.99,Completed,Bank Transfer
1768,32,2023-08-24,0.00,8.99,Completed,PayPal
1769,19,2025-09-27,0.09,14.99,Completed,Bank Transfer
1770,156,2023-09-04,0.00,6.99,Completed,Bank Transfer
1771,127,2023-05-05,0.00,8.99,Completed,PayPal
1772,140,2025-02-11,0.13,8.99,Completed,Card
1773,156,2023-05-26,0.08,6.99,Completed,Card
1774,104,2024-12-30,0.00,6.99,Completed,Bank Transfer
1775,2,2025-03-29,0.00,6.99,Completed,PayPal
1776,129,2023-05-03,0.00,6.99,Completed,Bank Transfer
1777,13,2025-03-11,0.00,4.99,Completed,PayPal
1778,159,2026-02-15,0.00,4.99,Completed,Cash
1779,106,2023-05-05,0.00,8.99,Completed,Cash
1780,20,2024-04-03,0.00,14.99,Completed,PayPal
1781,60,2023-01-08,0.12,6.99,Cancelled,Card
1782,19,2025-12-26,0.00,4.99,Cancelled,PayPal
1783,23,2023-07-31,0.00,14.99,Cancelled,Cash
1784,1,2025-06-06,0.14,14.99,Completed,Card
1785,60,2025-02-08,0.00,4.99,Cancelled,Bank Transfer
1786,12,2023-01-19,0.08,14.99,Cancelled,Cash
1787,111,2023-12-25,0.00,8.99,Completed,PayPal
1788,152,2024-12-03,0.00,6.99,Cancelled,PayPal
1789,14,2023-10-25,0.00,6.99,Completed,PayPal
1790,31,2023-04-08,0.15,6.99,Cancelled,Cash
1791,33,2023-04-14,0.14,4.99,Completed,Bank Transfer
1792,144,2025-05-28,0.00,6.99,Completed,PayPal
1793,115,2025-03-19,0.00,14.99,Completed,Card
1794,93,2024-07-10,0.06,4.99,Completed,Card
1795,125,2024-05-25,0.07,4.99,Completed,PayPal
1796,5,2023-12-17,0.00,6.99,Cancelled,Card
1797,111,2023-10-28,0.00,6.99,Completed,PayPal
1798,53,2025-04-22,0.00,4.99,Completed,Card
1799,108,2023-02-11,0.00,14.99,Completed,Bank Transfer
1800,40,2025-01-19,0.00,8.99,Completed,Bank Transfer
1801,41,2026-01-05,0.00,6.99,Cancelled,PayPal
1802,101,2026-02-08,0.00,6.99,Cancelled,PayPal
1803,49,2024-10-21,0.06,8.99,Completed,PayPal
1804,111,2025-08-06,0.00,14.99,Completed,Card
1805,57,2023-02-16,0.00,8.99,Completed,Card
1806,53,2023-06-02,0.00,4.99,Cancelled,Bank Transfer
1807,88,2023-09-26,0.00,14.99,Cancelled,Cash
1808,60,2024-09-05,0.00,4.99,Cancelled,Cash
1809,67,2025-11-02,0.00,8.99,Cancelled,PayPal
1810,128,2023-07-01,0.00,8.99,Cancelled,PayPal
1811,50,2025-12-29,0.07,8.99,Completed,PayPal
1812,18,2025-05-26,0.00,4.99,Completed,Card
1813,57,2023-07-05,0.08,6.99,Completed,Card
1814,18,2023-06-23,0.00,8.99,Cancelled,Bank Transfer
1815,68,2025-04-20,0.00,14.99,Completed,Bank Transfer
1816,70,2024-09-30,0.00,14.99,Cancelled,Cash
1817,96,2023-01-29,0.00,8.99,Completed,PayPal
1818,111,2024-02-18,0.12,4.99,Completed,Cash
1819,49,2024-01-10,0.12,4.99,Cancelled,Bank Transfer
1820,12,2025-03-16,0.00,6.99,Completed,Cash
1821,48,2023-03-31,0.00,6.99,Cancelled,Card
1822,162,2024-01-24,0.00,6.99,Cancelled,Card
1823,46,2023-04-24,0.00,14.99,Completed,Card
1824,156,2024-12-10,0.00,4.99,Cancelled,PayPal
1825,162,2024-04-21,0.00,4.99,Completed,PayPal
1826,123,2023-10-13,0.06,6.99,Cancelled,PayPal
1827,97,2023-01-06,0.00,4.99,Cancelled,Bank Transfer
1828,160,2025-12-14,0.13,14.99,Cancelled,Cash
1829,121,2025-10-21,0.00,6.99,Cancelled,PayPal
1830,138,2023-11-11,0.08,4.99,Cancelled,Bank Transfer
1831,27,2026-01-16,0.00,8.99,Completed,Bank Transfer
1832,41,2025-08-22,0.00,8.99,Cancelled,Card
1833,140,2025-03-21,0.11,4.99,Completed,PayPal
1834,151,2025-01-18,0.00,6.99,Cancelled,Cash
1835,60,2024-08-08,0.00,8.99,Completed,Card
1836,68,2024-11-19,0.13,4.99,Completed,Bank Transfer
1837,53,2023-08-11,0.09,14.99,Completed,Bank Transfer
1838,6,2024-10-22,0.06,4.99,Cancelled,Cash
1839,11,2024-09-01,0.00,8.99,Completed,PayPal
1840,70,2023-09-22,0.11,8.99,Completed,Bank Transfer
1841,93,2023-03-11,0.00,14.99,Cancelled,Cash
1842,46,2024-04-05,0.00,8.99,Cancelled,Cash
1843,37,2023-02-21,0.00,8.99,Completed,Bank Transfer
1844,131,2024-01-18,0.00,4.99,Cancelled,Card
1845,119,2026-01-12,0.00,4.99,Completed,Cash
1846,3,2025-04-02,0.00,6.99,Completed,PayPal
1847,100,2023-02-23,0.00,14.99,Completed,Cash
1848,112,2023-12-01,0.00,4.99,Cancelled,Cash
1849,107,2023-04-09,0.00,4.99,Completed,Card
1850,138,2023-01-19,0.00,8.99,Completed,Bank Transfer
1851,91,2023-11-09,0.00,8.99,Completed,Bank Transfer
1852,23,2024-03-09,0.00,4.99,Completed,Card
1853,162,2024-12-26,0.00,14.99,Completed,PayPal
1854,93,2023-01-17,0.00,8.99,Completed,PayPal
1855,34,2024-01-04,0.14,14.99,Cancelled,Card
1856,134,2024-04-11,0.00,8.99,Completed,Cash
1857,82,2025-02-12,0.07,6.99,Completed,Cash
1858,113,2023-12-02,0.00,14.99,Completed,Cash
1859,125,2025-08-28,0.15,4.99,Cancelled,PayPal
1860,94,2023-12-28,0.07,8.99,Completed,Card
1861,30,2023-12-15,0.14,8.99,Cancelled,PayPal
1862,25,2023-08-10,0.00,14.99,Cancelled,Bank Transfer
1863,102,2025-05-10,0.05,8.99,Cancelled,PayPal
1864,39,2023-01-05,0.00,6.99,Completed,Cash
1865,18,2024-06-12,0.09,6.99,Cancelled,Cash
1866,69,2023-09-13,0.11,6.99,Completed,PayPal
1867,103,2023-04-13,0.00,6.99,Completed,PayPal
1868,97,2023-06-13,0.07,4.99,Completed,Bank Transfer
1869,18,2025-05-07,0.00,8.99,Cancelled,Bank Transfer
1870,105,2026-01-14,0.10,14.99,Cancelled,Card
1871,25,2024-02-28,0.00,14.99,Completed,Card
1872,139,2025-12-15,0.00,8.99,Cancelled,Card
1873,115,2023-11-01,0.00,4.99,Completed,Bank Transfer
1874,116,2023-02-06,0.00,4.99,Completed,Bank Transfer
1875,81,2025-08-07,0.00,8.99,Cancelled,Cash
1876,9,2023-08-08,0.09,8.99,Cancelled,PayPal
1877,139,2023-12-30,0.00,4.99,Completed,PayPal
1878,140,2025-05-17,0.00,8.99,Completed,PayPal
1879,161,2025-09-23,0.00,4.99,Completed,Cash
1880,82,2023-09-02,0.00,4.99,Completed,Card
1881,27,2023-12-14,0.00,4.99,Completed,Cash
1882,41,2024-01-16,0.10,4.99,Cancelled,Bank Transfer
1883,78,2024-11-22,0.00,4.99,Cancelled,Card
1884,114,2025-09-06,0.00,4.99,Cancelled,PayPal
1885,149,2025-01-18,0.00,8.99,Cancelled,Cash
1886,35,2026-02-18,0.00,8.99,Cancelled,PayPal
1887,156,2025-08-27,0.00,4.99,Completed,Bank Transfer
1888,25,2024-01-12,0.00,14.99,Completed,Bank Transfer
1889,117,2025-12-01,0.00,8.99,Cancelled,Card
1890,45,2023-08-06,0.00,4.99,Completed,Cash
1891,17,2024-05-02,0.13,6.99,Cancelled,Cash
1892,85,2024-04-28,0.00,6.99,Cancelled,PayPal
1893,129,2023-11-19,0.00,4.99,Cancelled,Cash
1894,39,2025-08-08,0.00,8.99,Cancelled,PayPal
1895,114,2025-03-10,0.00,8.99,Completed,Bank Transfer
1896,39,2025-06-05,0.00,6.99,Cancelled,PayPal
1897,118,2025-07-28,0.05,8.99,Completed,Cash
1898,38,2025-12-01,0.13,6.99,Completed,PayPal
1899,134,2023-01-02,0.00,8.99,Completed,PayPal
1900,119,2023-06-29,0.00,6.99,Cancelled,Bank Transfer
1901,120,2023-12-15,0.00,8.99,Completed,PayPal
1902,157,2025-02-11,0.00,6.99,Cancelled,Card
1903,161,2024-02-16,0.15,6.99,Completed,Bank Transfer
1904,2,2025-02-18,0.00,8.99,Completed,Bank Transfer
1905,162,2025-04-17,0.00,4.99,Cancelled,Card
1906,71,2023-05-13,0.00,4.99,Cancelled,Card
1907,133,2025-07-22,0.00,6.99,Completed,Bank Transfer
1908,25,2023-12-01,0.06,8.99,Completed,Card
1909,35,2024-07-07,0.08,6.99,Completed,Bank Transfer
1910,85,2024-12-21,0.00,14.99,Cancelled,Cash
1911,91,2025-07-04,0.00,4.99,Completed,Cash
1912,124,2024-03-14,0.00,14.99,Completed,Cash
1913,40,2026-01-31,0.00,14.99,Cancelled,Card
1914,117,2024-08-21,0.00,8.99,Completed,PayPal
1915,34,2023-03-13,0.00,6.99,Cancelled,Card
1916,59,2024-06-29,0.00,14.99,Completed,Card
1917,77,2023-04-02,0.12,6.99,Completed,Card
1918,128,2025-05-26,0.00,14.99,Cancelled,Cash
1919,96,2025-06-16,0.00,6.99,Completed,Card
1920,80,2023-08-11,0.00,14.99,Cancelled,Cash
1921,50,2023-04-03,0.00,4.99,Cancelled,Card
1922,123,2024-01-29,0.00,4.99,Completed,PayPal
1923,72,2023-07-10,0.00,4.99,Completed,PayPal
1924,72,2024-04-04,0.00,4.99,Completed,Cash
1925,35,2023-08-15,0.00,4.99,Cancelled,Card
1926,114,2024-05-27,0.00,6.99,Cancelled,Bank Transfer
1927,101,2025-02-09,0.00,6.99,Cancelled,Cash
1928,16,2024-08-25,0.00,4.99,Cancelled,Bank Transfer
1929,50,2025-06-09,0.08,14.99,Completed,Cash
1930,19,2024-02-04,0.00,14.99,Cancelled,PayPal
1931,131,2025-09-15,0.12,4.99,Cancelled,Cash
1932,132,2025-05-26,0.00,6.99,Cancelled,Cash
1933,27,2024-05-15,0.00,4.99,Cancelled,Bank Transfer
1934,51,2024-10-20,0.13,6.99,Completed,PayPal
1935,75,2024-11-28,0.00,6.99,Cancelled,Card
1936,13,2023-10-21,0.00,6.99,Cancelled,Cash
1937,46,2024-03-13,0.00,4.99,Completed,Cash
1938,16,2024-04-17,0.11,8.99,Completed,PayPal
1939,129,2025-11-30,0.00,6.99,Cancelled,Card
1940,118,2024-09-21,0.00,4.99,Completed,PayPal
1941,137,2024-08-31,0.00,14.99,Cancelled,Cash
1942,14,2024-12-04,0.06,6.99,Cancelled,Card
1943,74,2024-09-22,0.00,4.99,Completed,Card
1944,131,2024-12-13,0.00,8.99,Completed,Cash
1945,14,2024-01-01,0.00,8.99,Completed,Cash
1946,140,2025-09-25,0.06,4.99,Completed,Bank Transfer
1947,26,2024-07-20,0.09,4.99,Completed,PayPal
1948,100,2025-12-04,0.07,6.99,Completed,Bank Transfer
1949,110,2025-01-09,0.00,14.99,Cancelled,PayPal
1950,47,2023-12-14,0.00,6.99,Cancelled,PayPal
1951,96,2023-05-09,0.11,8.99,Cancelled,Card
1952,119,2023-02-21,0.00,4.99,Cancelled,Bank Transfer
1953,150,2025-01-18,0.00,6.99,Completed,Bank Transfer
1954,130,2023-07-10,0.00,8.99,Cancelled,Cash
